,name
3438,Baillie Gifford Global Alpha Equities Fund Class 3
3439,Franklin Mutual Global Discovery Vip Fund Class 2
3440,Oakmark Global Select Fund Class Institutional
3441,Northern Global Sustainability Index Fund
3442,Ab Sustainable Global Thematic Fund Advisor Class
3443,Dfa Selectively Hedged Global Equity Portfolio Institutional Class Shares
3444,Pax Ellevate Global Women’s Leadership Fund Institutional Class
3445,Oakmark Global Fund Class Advisor
3446,"Morgan Stanley Institutional Fund, Inc. Global Franchise Portfolio Class A"
3447,Crossmark Steward Global Equity Income Fund Class Institutional
3448,American Funds New Perspective Fund Class 529-c
3449,Pgim Jennison Global Opportunities Fund-class A
3450,Thornburg Global Opportunities Fund Class A
3451,Trillium P21 Global Equity Fund Class R
3452,Blackrock Global Dividend Portfolio Investor C Shares
3453,Guidestone Funds Aggressive Allocation Fund Institutional Class
3454,Johcm Global Equity Fund Institutional Shares
3455,Sei Institutional Managed Trust Global Managed Volatility Fund Class Y
3456,T. Rowe Price Global Growth Stock Fund
3457,Allianzgi Best Styles Global Equity Fund Class R6
3458,Usaa Cornerstone Equity Fund
3459,Pioneer Global Equity
3460,Templeton Institutional Global Equity Fund Class Advisor
3461,Touchstone Global Esg Equity Fund - Class Y
3462,Invesco Oppenheimer Global Fund Class R
3463,Blackrock Long-horizon Equity Fund Investor A Shares
3464,Davis Global Fund Class A
3465,Vy Morgan Stanley Global Franchise Portfolio Class S
3466,American Funds Global Growth Portfolio Class C
3467,Franklin Mutual Global Discovery Fund Class R
3468,"Blackrock Advantage Global Fund, Inc.investor A Shares"
3469,Eaton Vance Tax-managed Global Dividend Income Fund Class A
3470,Valic Company I International Socially Responsible Fund
3471,Columbia Select Global Equity Fund Class A
3472,Jpmorgan Global Research Enhanced Index Fund Class I
3473,Columbia Global Dividend Opportunity Fund Institutional Class
3474,Qs Global Dividend Fund Class Is
3475,Ab Wealth Appreciation Strategy Class A
3476,First Investors Global Fund Class A
3477,American Funds Global Growth Portfolio Class 529-a
3478,Ivy Global Equity Income Fund Class I
3479,Jnl/mellon Msci World Index A
3480,John Hancock Global Shareholder Yield Fund Class A
3481,Pimco Rae Global Fund Institutional Class
3482,Trillium P21 Global Equity Fund Class Institutional
3483,Bny Mellon Global Equity Income Fund - Class I
3484,Invesco Global Growth Fund Class A
3485,Thrivent Global Stock Fund Class S
3486,Oakmark Global Fund Class Institutional
3487,Longleaf Partners Global Fund
3488,Invesco Oppenheimer Global Fund Class C
3489,Invesco Oppenheimer Global Focus Fund Class Y
3490,Mfs Global Growth Fund Class A
3491,"Blackrock Global Allocation Fund, Inc. Class R"
3492,American Funds Capital World Growth And Income Fund Class R-5
3493,Thornburg Global Opportunities Fund Class I
3494,Dodge & Cox Global Stock Fund
3495,American Funds Capital World Growth And Income Fund Class F-2
3496,Franklin Mutual Global Discovery Fund Class A
3497,Dfa Global Equity Portfolio Institutional Class
3498,Templeton World Fund Class A
3499,Templeton World Fund Class Advisor
3500,Templeton World Fund Class C
3501,Vanguard Global Equity Fund Investor Shares
3502,Invesco Oppenheimer Global Fund Class A
3503,Franklin Mutual Global Discovery Fund Class Z
3504,American Funds Insurance Series Global Growth Fund Class 2
3505,American Funds Capital World Growth And Income Fund Class 529-a
3506,American Funds Capital World Growth And Income Fund Class F-1
3507,Vanguard Total World Stock Index Fund Institutional Shares
3508,Sei Institutional Investments Trust Global Managed Volatility Fund Class A
3509,Franklin Mutual Beacon Fund Class Z
3510,American Funds Insurance Series Global Growth Fund Class 1
3511,Fidelity Worldwide Fund
3512,American Funds New Perspective Fund Class 529-a
3513,"Artisan Global Opportunity Trust, Tier 3"
3514,Invesco Oppenheimer Global Fund Class R6
3515,American Funds New Perspective Fund Class F-2
3516,American Funds Global Growth Portfolio Class A
3517,Old Westbury Large Cap Strategies Fund
3518,"Templeton Growth Fund, Inc. Class Retirement"
3519,Dws Global Small Cap Fund - Class S
3520,Wells Fargo Global Small Cap Fund Class A
3521,Alps/red Rocks Listed Private Equity Fund Class I
3522,Grandeur Peak Global Opportunities Fund Investor Class
3523,Seven Canyons World Innovators Fund Investor Class
3524,Wasatch Global Opportunities Fund Investor Class
3525,Wells Fargo Global Small Cap Fund Class Inst
3526,Evermore Global Value Fund Investor Class
3527,Grandeur Peak Global Reach Fund Investor Class
3528,Conductor Global Equity Value Fund Class I
3529,Allianzgi Global Small-cap Fund Institutional Class
3530,Fidelity Advisor Global Capital Appreciation Fund I Class
3531,Fidelity Advisor Global Capital Appreciation Fund Class A
3532,Wells Fargo Global Small Cap Fund Class Admin
3533,Fidelity Advisor Global Capital Appreciation Fund Class M
3534,American Funds Capital World Growth And Income Fund Class A
3535,American Funds New Perspective Fund Class A
3536,American Funds New Perspective Fund Class R-6
3537,"Templeton Growth Fund, Inc. Class R6"
3538,"Templeton Growth Fund, Inc. Class A"
3539,"Templeton Growth Fund, Inc. Class Advisor"
3540,American Funds Capital World Growth And Income Fund Class R-6
3541,John Hancock Global Shareholder Yield Fund Class I
3542,Artisan Global Value Fund Institutional Class
3543,Invesco Oppenheimer Global Fund Class Fund Class Y
3544,Artisan Global Opportunities Fund Investor Class
3545,Sei Institutional Managed Trust Global Managed Volatility Fund Class F
3546,Thrivent Global Stock Portfolio
3547,Blackrock Global Dividend Portfolio Insitutional Shares
3548,Oakmark Global Fund Investor Class
3549,Janus Henderson Global Research Fund Class T
3550,Usaa Global Managed Volatility Fund Institutional Shares
3551,"Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class A"
3552,Franklin Mutual Beacon Fund Class A
3553,Franklin Mutual Global Discovery Fund Class C
3554,Ab Global Core Equity Portfolio Advisor Class
3555,Mfs Global Equity Fund Class I
3556,Mfs Global Equity Fund Class R6
3557,Dfa World Core Equity Portfolio Institutional Class
3558,Putnam Global Equity Fund Class A
3559,Bny Mellon Global Stock Fund - Class I
3560,Ab Wealth Appreciation Strategy Advisor Class
3561,Guidepath Growth Allocation Fund Service Shares
3562,Oakmark Global Select Fund Investor Class
3563,Usaa Capital Growth Fund
3564,Guidestone Funds Aggressive Allocation Fund Investor Class
3565,Vy Invesco Oppenheimer Global Portfolio Class I
3566,American Funds New Perspective Fund Class R-4
3567,Prudential Series Fund Global Portfolio Class I
3568,Franklin Mutual Global Discovery Fund Class R6
3569,"Morgan Stanley Institutional Fund, Inc. Global Opportunity Portfolio Class I"
3570,Artisan Global Opportunities Fund Institutional Class
3571,American Funds Capital World Growth And Income Fund Class C
3572,American Funds New Perspective Fund Class F-1
3573,American Funds New Perspective Fund Class R-5
3574,Mainstay Epoch Global Equity Yield Fund Class I
3575,Gmo Global Equity Allocation Fund Class Iii
3576,American Funds Capital World Growth And Income Fund Class R-3
3577,T. Rowe Price Global Stock Fund
3578,Janus Henderson Global Select Fund Class D
3579,Janus Henderson Global Research Fund Class D
3580,American Funds Capital World Growth And Income Fund Class R-4
3581,American Funds New Perspective Fund Class R-3
3582,Pgim Jennison Global Opportunities Fund-class Z
3583,American Funds New Perspective Fund Class C
3584,Thrivent Global Stock Fund Class A
3585,"Morgan Stanley Institutional Fund, Inc. Global Franchise Portfolio Class I"
3586,Sands Capital Global Growth Fund Institutional Shares
3587,"Artisan Global Opportunity Trust, Tier 1"
3588,American Funds Insurance Series Global Growth And Income Fund Class 2
3589,Usaa World Growth Fund
3590,Aspiriant Risk-managed Equity Allocation Fund Advisor Shares
3591,T. Rowe Price Institutional Global Growth Equity Fund
3592,T. Rowe Price Global Allocation Fund
3593,Ivy Asset Strategy Fund Class I
3594,Goldman Sachs Balanced Strategy Portfolio Class A
3595,Pioneer Flexible Opportunities Fund Class A
3596,Fundx Conservative Upgrader Fund
3597,Columbia Adaptive Risk Allocation Fund Class C
3598,Qs Strategic Real Return Fund Class Is
3599,Meeder Balanced Fund Retail Class
3600,Hanlon Tactical Dividend And Momentum Fund Class I
3601,Stadion Tactical Growth Fund Class A Shares
3602,Pioneer Flexible Opportunities Fund Class C
3603,Stadion Tactical Growth Fund Class C Shares
3604,Lazard Opportunistic Strategies Portfolio Institutional Shares
3605,Cavalier Growth Opportunities Fund Institutional Class
3606,Arrow Dwa Tactical Fund Institutional Class
3607,Anchor Series Trust Sa Blackrock Multi-asset Income Portfolio Class 3
3608,Stadion Tactical Defensive Fund Class I
3609,Amg Fq Global Risk-balanced Fund Class Z
3610,Matisse Discounted Closed-end Fund Strategy Institutional Class Shares
3611,Dynamic U.s. Opportunity Fund Class I
3612,Hundredfold Select Alternative Fund Service Class
3613,Gabelli Global Rising Income And Dividend Fund Class I
3614,Eaton Vance Richard Bernstein All Asset Strategy Fund Class A
3615,Aqr Risk Parity Ii Mv Fund Class I
3616,Pimco All Asset Fund Administrative Class
3617,Eaton Vance Richard Bernstein All Asset Strategy Fund Class C
3618,Transamerica Pimco Tactical - Conservative Vp Service Class
3619,Goldman Sachs Growth And Income Strategy Portfolio Class A
3620,Woa All Asset I Class I Shares
3621,Pimco All Asset Fund Class C
3622,Azl Mvp Fusion Dynamic Conservative Fund
3623,Hussman Strategic Total Return Fund
3624,Sei Institutional Managed Trust Multi-asset Accumulation Fund Class Y
3625,Advisorone Cls Shelter Fund Class N
3626,Pioneer Flexible Opportunities Fund Class Y
3627,Pimco Variable Insurance Trust Global Diversified Allocation Portfolio Advisor Class
3628,Ab Global Risk Allocation Fund Class A
3629,Cornerstone Advisors Income Opportunities Fund Institutional Shares
3630,Astor Dynamic Allocation Fund Class I
3631,Meeder Muirfield Fund Retail Class
3632,Aqr Multi-asset Fund Class I
3633,Sei Institutional Managed Trust Multi-asset Income Fund Class Y
3634,Pimco Variable Insurance Trust Global Multi-asset Managed Allocation Portfolio Administrative Class
3635,Allianzgi Global Dynamic Allocation Fund Class R6
3636,Hilton Tactical Income Fund Institutional Class
3637,Columbia Adaptive Risk Allocation Fund Class A
3638,Smi Dynamic Allocation Fund
3639,Cavalier Tactical Rotation Fund Institutional Class
3640,Astor Dynamic Allocation Fund Class C
3641,Columbia Adaptive Risk Allocation Fund Institutional 2 Class
3642,Atac Rotation Fund Investor Class
3643,Goldman Sachs Growth And Income Strategy Portfolio Service Class
3644,Transamerica Dynamic Allocation Fund Class I
3645,Amg Fq Global Risk-balanced Fund Class N
3646,Amg Fq Global Risk-balanced Fund Class I
3647,Pimco Global Managed Asset Allocation Portfolio Institutional Class
3648,Ab Global Risk Allocation Fund Class I
3649,Cavalier Tactical Rotation Fund C Class
3650,Ab Global Risk Allocation Fund Class B
3651,Gabelli Global Rising Income And Dividend Fund Class C
3652,Gabelli Global Rising Income And Dividend Fund Class A
3653,Ab Global Risk Allocation Fund Class R
3654,Ab Global Risk Allocation Fund Class K
3655,Cavalier Growth Opportunities Fund Class C
3656,Goldman Sachs Balanced Strategy Portfolio Service Class
3657,Columbia Adaptive Risk Allocation Fund Class R
3658,Invesco Macro Allocation Strategy Fund Class R6
3659,Invesco Macro Allocation Strategy Fund Class R
3660,Invesco Macro Allocation Strategy Fund Class R5
3661,Fidelity Select Software & It Services Portfolio
3662,Fidelity Select Technology Portfolio
3663,T. Rowe Price Science And Technology Fund
3664,Invesco Macro Allocation Strategy Fund Class C
3665,Pimco All Asset All Authority Fund Class C
3666,Goldman Sachs Balanced Strategy Portfolio Investor Class
3667,Ab Global Risk Allocation Fund Class C
3668,Doubleline Multi-asset Growth Fund Class A
3669,Sector Rotation Fund
3670,Goldman Sachs Growth And Income Strategy Portfolio Class C
3671,Doubleline Multi-asset Growth Fund Class I
3672,Astor Sector Allocation Fund Class I
3673,Invesco Macro Allocation Strategy Fund Class Y
3674,Astor Dynamic Allocation Fund Class A
3675,Anchor Series Trust Sa Blackrock Multi-asset Income Portfolio Class 1
3676,Hilton Tactical Income Fund Investor Class
3677,Ab Global Risk Allocation Fund Class Adv
3678,Transamerica Pimco Tactical - Growth Vp Initial Class
3679,Issachar Fund Class N
3680,Transamerica Pimco Tactical - Conservative Vp Initial Class
3681,Hundredfold Select Alternative Fund Investor Class
3682,Goldman Sachs Growth And Income Strategy Portfolio Investor Class
3683,Dynamic U.s. Opportunity Fund Class N
3684,Transamerica Dynamic Allocation Fund Class A
3685,Transamerica Pimco Tactical - Balanced Vp Initial Class
3686,The Gabelli Global Rising Income And Dividend Fund Aaa
3687,Invesco Macro Allocation Strategy Fund Class A
3688,Goldman Sachs Growth And Income Strategy Portfolio Class R
3689,Transamerica Managed Risk - Growth Etf Vp Initial Class
3690,Goldman Sachs Balanced Strategy Portfolio Institutional Class
3691,Leuthold Core Investment Fund Retail Class
3692,Leuthold Core Investment Fund Class Institutional
3693,Ct Chet Advisor 529 Chet Advisor Aggressive Growth Portfolio C
3694,Nv Ssga Upromise 529 Plan Spdr S&p International Small Cap Etf Portfolio
3695,Nh Fidelity Advisor 529 Asset Manager 60% Portfolio C
3696,Il Bright Directions Dfa International Small Company 529 Portfolio C
3697,Ct Chet Advisor 529 Hartford International Opportunities 529 Portfolio E
3698,Wv The Hartford Smart 529 College Savings Plan Mfs Global Equity 529 Fund E
3699,Il Bright Directions Vanguard Global Ex-u.s. Real Estate Etf 529 Portfolio F
3700,Wv The Hartford Smart 529 College Savings Plan Mfs Global Equity 529 Fund C
3701,Nm Scholar'sedge 529 Global Opportunities C
3702,Al Collegecounts 529 Advisor Dfa International Small Company 529 Advisor Portfolio F
3703,Al Collegecounts 529 Advisor Dfa International Small Company 529 Advisor Portfolio C
3704,Wi Tomorrow's Scholar 529 Plan Voya Clarion Global Real Estate Option C
3705,Co Scholars Choice 529 International Equity Individual Fund O
3706,Al Collegecounts 529 Voya Global Real Estate Fund 529 Portfolio C
3707,Al Collegecounts 529 Voya Global Real Estate Fund 529 Portfolio F
3708,Nm Scholar'sedge 529 Global Portfolio C
3709,Il Bright Directions Dfa International Small Company 529 Portfolio E
3710,Nh Fidelity Advisor 529 Asset Manager 60% Portfolio P
3711,Wi Tomorrow's Scholar 529 Plan Voya Clarion Global Real Estate Option Ar
3712,Wi Tomorrow's Scholar 529 Plan Voya Clarion Global Real Estate Option W
3713,Al Collegecounts 529 Voya Global Real Estate Fund 529 Portfolio B
3714,Il Bright Directions Dfa International Small Company 529 Portfolio F
